customer_id,customer_name,email,phone,city,province,segment,signup_date
1700,Anele Pillay,customer1700@example.co.za,0792488335,Gqeberha,Eastern Cape,Small Business,2022-01-07
1701,Sipho Mahlangu,customer1701@example.co.za,0784498837,Polokwane,Limpopo,Small Business,2022-03-21
1702,Nomsa Adams,customer1702@example.co.za,0794937877,Polokwane,Limpopo,Corporate,2024-09-18
1703,Mpho Smith,customer1703@example.co.za,0714890524,Mbombela,Mpumalanga,Corporate,2024-09-20
1704,Chantelle Mabena,customer1704@example.co.za,0789069153,East London,Eastern Cape,Corporate,2022-07-17
1705,Naledi Smith,customer1705@example.co.za,0768502316,Durban,KwaZulu-Natal,Corporate,2023-05-22
1706,Naledi van Wyk,customer1706@example.co.za,766350354,Polokwane,Limpopo,Retail,2023-12-13
1707,Anele Mahlangu,customer1707@example.co.za,0719206984,Polokwane,Limpopo,Wholesale,2023-04-26
1708,Kagiso Mthembu,customer1708@example.co.za,0784608882,Cape Town,Western Cape,Wholesale,2022-05-05
1709,Ayanda Mthembu,customer1709@example.co.za,0796328751,Mbombela,Mpumalanga,Wholesale,2024-03-12
1710,Jason Adams,customer1710@example.co.za,0841916595,East London,Eastern Cape,Corporate,2024-09-21
1711,Ayanda Ndlovu,customer1711@example.co.za,0848510091,Durban,KwaZulu-Natal,Wholesale,2023-03-30
1712,Mpho Pillay,customer1712@example.co.za,0712850788,Kimberley,Northern Cape,Corporate,2022-09-22
1713,Thabo Mokoena,customer1713@example.co.za,0717361721,Kimberley,Northern Cape,Retail,2023-11-14
1714,Sipho Ndlovu,customer1714@example.co.za,0784530989,Bloemfontein,Free State,Corporate,2025-01-01
1715,Mpho Adams,customer1715@example.co.za,0714847593,Durban,KwaZulu-Natal,Corporate,2022-11-27
1716,Ayanda Daniels,customer1716@example.co.za,0835172556,Bloemfontein,Free State,Retail,2022-03-15
1717,Naledi Adams,customer1717@example.co.za,0719135271,Cape Town,Western Cape,Retail,2022-11-18
1718,Kagiso Mokoena,customer1718@example.co.za,0835149152,Gqeberha,Eastern Cape,Retail,2023-07-12
1719,Chantelle Adams,customer1719@example.co.za,0835529825,Johannesburg,Gauteng,Retail,2022-06-06
1720,Jason Mokoena,customer1720@example.co.za,0823547579,Johannesburg,Gauteng,Retail,2024-03-12
1721,Kagiso Maseko,customer1721@example.co.za,0769595901,Durban,KwaZulu-Natal,Retail,2023-09-11
1722,Liam Pillay,customer1722@example.co.za,0825433714,Gqeberha,Eastern Cape,Wholesale,2024-02-11
1723,Jason Naidoo,customer1723@example.co.za,0837817098,Gqeberha,Eastern Cape,Corporate,2024-09-16
1724,Sibusiso Adams,customer1724@example.co.za,0829338861,Gqeberha,Eastern Cape,Wholesale,2024-02-03
1725,Naledi Nkosi,customer1725@example.co.za,0831417616,Mbombela,Mpumalanga,Wholesale,2023-04-21
1726,Bongani Mahlangu,customer1726@example.co.za,0782827851,East London,Eastern Cape,Corporate,2023-11-12
1727,Sipho Jacobs,customer1727@example.co.za,0783839639,Pretoria,Gauteng,Small Business,2024-09-30
1728,Sibusiso Naidoo,customer1728@example.co.za,0837764490,Kimberley,Northern Cape,Wholesale,2024-12-07
1729,Sibusiso Ndlovu,customer1729@example.co.za,0719278176,Kimberley,Northern Cape,Corporate,2024-04-23
1730,Ayanda Dlamini,customer1730@example.co.za,0826392918,Gqeberha,Eastern Cape,Wholesale,2022-01-12
1731,Zanele Mahlangu,customer1731@example.co.za,0789385512,Gqeberha,Eastern Cape,Corporate,2023-04-28
1732,Liam Mahlangu,customer1732@example.co.za,0782366240,Bloemfontein,Free State,Retail,2024-05-21
1733,Chantelle Dlamini,customer1733@example.co.za,0711228581,Johannesburg,Gauteng,Small Business,2024-11-30
1734,Mpho Pillay,customer1734@example.co.za,0762906975,Johannesburg,Gauteng,Retail,2024-05-18
1735,Mpho Mahlangu,customer1735@example.co.za,0838015348,East London,Eastern Cape,Wholesale,2022-01-19
1736,Naledi Daniels,customer1736@example.co.za,0845548431,Gqeberha,Eastern Cape,Corporate,2024-02-01
1737,Mpho Dlamini,customer1737@example.co.za,0849778699,Kimberley,Northern Cape,Small Business,2024-01-31
1738,Nomsa Mahlangu,customer1738@example.co.za,0764533569,Mbombela,Mpumalanga,Corporate,2022-10-05
1739,Amahle Mokoena,customer1739@example.co.za,0847984404,Pretoria,Gauteng,Small Business,2022-11-04
1740,Sipho Mokoena,customer1740@example.co.za,0844148654,East London,Eastern Cape,Small Business,2022-07-12
1741,Liam Maseko,customer1741@example.co.za,0822025218,Mbombela,Mpumalanga,Wholesale,2022-11-17
1742,Bongani Botha,customer1742@example.co.za,0841237053,Johannesburg,Gauteng,Small Business,2023-07-17
1743,Jason Smith,customer1743@example.co.za,0847765720,Gqeberha,Eastern Cape,Corporate,2025-02-23
1744,Zanele Naidoo,customer1744@example.co.za,0783557213,Mbombela,Mpumalanga,Retail,2023-03-20
1745,Mpho Mthembu,customer1745@example.co.za,0782716680,Gqeberha,Eastern Cape,Small Business,2024-12-05
1746,Chantelle Maseko,customer1746@example.co.za,0785651273,Kimberley,Northern Cape,Wholesale,2023-03-05
1747,Thabo Botha,customer1747@example.co.za,0832532401,Pretoria,Gauteng,Small Business,2022-10-21
1748,Amahle Mokoena,customer1748@example.co.za,0842305056,Pretoria,Gauteng,Retail,2022-10-08
1749,Liam Daniels,customer1749@example.co.za,0798913629,Mbombela,Mpumalanga,Corporate,2023-09-12
1750,Naledi Botha,customer1750@example.co.za,0787597584,Mbombela,Mpumalanga,Wholesale,2024-02-29
1751,Bongani Smith,customer1751@example.co.za,0719757466,East London,Eastern Cape,Corporate,2024-12-22
1752,Zanele van Wyk,customer1752@example.co.za,0795659649,Johannesburg,Gauteng,Small Business,2024-06-14
1753,Liam Mahlangu,customer1753@example.co.za,0795203347,Mbombela,Mpumalanga,Retail,2025-02-16
1754,Bongani van Wyk,customer1754@example.co.za,0827135212,Polokwane,Limpopo,Wholesale,2023-12-10
1755,Zanele Pillay,customer1755@example.co.za,0767278132,Polokwane,Limpopo,Small Business,2022-01-22
1756,Liam Mabena,customer1756@example.co.za,0784269688,Durban,KwaZulu-Natal,Retail,2025-04-15
1757,Ayanda Jacobs,customer1757@example.co.za,0845257391,Gqeberha,Eastern Cape,Retail,2023-07-14
1758,Nomsa Mahlangu,customer1758@example.co.za,0761736811,Cape Town,Western Cape,Corporate,2023-07-16
1759,Thabo Mahlangu,customer1759@example.co.za,0788624921,Cape Town,Western Cape,Wholesale,2022-12-22
1760,Naledi Ndlovu,customer1760@example.co.za,0841483804,East London,Eastern Cape,Small Business,2022-12-29
1761,Sipho Daniels,customer1761@example.co.za,0713003648,Pretoria,Gauteng,Retail,2024-06-27
1762,Ayanda Jacobs,customer1762@example.co.za,0715655311,Cape Town,Western Cape,Small Business,2022-02-04
1763,Ayanda van Wyk,customer1763@example.co.za,0787144765,Bloemfontein,Free State,Retail,2024-04-05
1764,Lerato Naidoo,customer1764@example.co.za,0839414204,Polokwane,Limpopo,Small Business,2023-07-01
1765,Mpho Nkosi,customer1765@example.co.za,0825622550,Johannesburg,Gauteng,Small Business,2024-11-01
1766,Mpho Mokoena,customer1766@example.co.za,0845592983,Polokwane,Limpopo,Corporate,2022-08-30
1767,Liam Naidoo,customer1767@example.co.za,0788767941,Bloemfontein,Free State,Retail,2022-08-27
1768,Mpho Naidoo,customer1768@example.co.za,0836326787,Johannesburg,Gauteng,Retail,2022-12-13
1769,Zanele Mabena,customer1769@example.co.za,0762363567,Cape Town,Western Cape,Small Business,2023-09-23
1770,Anele Smith,customer1770@example.co.za,0827363773,Durban,KwaZulu-Natal,Corporate,2022-12-31
1771,Anele Maseko,customer1771@example.co.za,0764790986,Gqeberha,Eastern Cape,Small Business,2023-07-13
1772,Mpho Smith,customer1772@example.co.za,0848375236,Durban,KwaZulu-Natal,Corporate,2022-07-09
1773,Bongani Mabena,customer1773@example.co.za,0849775200,East London,Eastern Cape,Wholesale,2022-12-16
1774,Chantelle Dlamini,customer1774@example.co.za,0784534335,Cape Town,Western Cape,Wholesale,2023-12-12
1775,Zanele Maseko,customer1775@example.co.za,0799451778,Gqeberha,Eastern Cape,Corporate,2022-07-05
1776,Zanele Mthembu,customer1776@example.co.za,0838846505,Mbombela,Mpumalanga,Corporate,2022-03-06
1777,Mpho Mahlangu,customer1777@example.co.za,0838839101,Johannesburg,Gauteng,Corporate,2024-02-02
1778,Chantelle Ndlovu,customer1778@example.co.za,0842755114,Kimberley,Northern Cape,Corporate,2022-01-17
1779,Jason Mahlangu,customer1779@example.co.za,0846648416,Pretoria,Gauteng,Retail,2023-01-19
1780,Kagiso van Wyk,customer1780@example.co.za,0764123258,Bloemfontein,Free State,Retail,2024-06-18
1781,Liam Daniels,customer1781@example.co.za,0797699704,Kimberley,Northern Cape,Wholesale,2023-05-14
1782,Bongani Maseko,customer1782@example.co.za,0767730232,Gqeberha,Eastern Cape,Corporate,2022-03-24
1783,Naledi Daniels,customer1783@example.co.za,0765519127,Durban,KwaZulu-Natal,Wholesale,2022-02-28
1784,Mpho Smith,customer1784@example.co.za,0789792694,Pretoria,Gauteng,Small Business,2025-03-09
1785,Anele Maseko,customer1785@example.co.za,0711902615,Pretoria,Gauteng,Retail,2023-09-26
1786,Bongani Nkosi,customer1786@example.co.za,0763773979,Pretoria,Gauteng,Wholesale,2022-01-02
1787,Zanele van Wyk,customer1787@example.co.za,0846159442,Pretoria,Gauteng,Retail,2023-01-14
1788,Zanele Daniels,customer1788@example.co.za,0825105930,Durban,KwaZulu-Natal,Small Business,2025-02-11
1789,Thabo Mahlangu,customer1789@example.co.za,0836783305,Bloemfontein,Free State,Retail,2024-08-22
1790,Chantelle Pillay,customer1790@example.co.za,0767313125,Mbombela,Mpumalanga,Wholesale,2023-05-13
1791,Chantelle Dlamini,customer1791@example.co.za,0843240199,Johannesburg,Gauteng,Wholesale,2023-11-01
1792,Jason Adams,customer1792@example.co.za,0782202201,Gqeberha,Eastern Cape,Corporate,2024-09-27
1793,Thabo Botha,customer1793@example.co.za,0783989029,Kimberley,Northern Cape,Small Business,2024-01-26
1794,Ayanda Mokoena,customer1794@example.co.za,0787680364,Bloemfontein,Free State,Retail,2023-04-17
1795,Amahle Pillay,customer1795@example.co.za,0824543890,Pretoria,Gauteng,Corporate,2024-06-10
1796,Ayanda Adams,customer1796@example.co.za,0794017812,Johannesburg,Gauteng,Wholesale,2022-11-05
1797,Kagiso Adams,customer1797@example.co.za,0799064003,Gqeberha,Eastern Cape,Retail,2023-06-19
1798,Mpho van Wyk,customer1798@example.co.za,0769679668,Polokwane,Limpopo,Retail,2024-08-10
1799,Bongani Jacobs,customer1799@example.co.za,0797785940,Johannesburg,Gauteng,Retail,2022-11-26
1800,Anele Adams,customer1800@example.co.za,0798628467,Bloemfontein,Free State,Retail,2024-09-22
1801,Jason Ndlovu,customer1801@example.co.za,0848130001,Polokwane,Limpopo,Corporate,2022-08-26
1802,Liam Mabena,customer1802@example.co.za,0718944805,Kimberley,Northern Cape,Corporate,2024-12-31
1803,Naledi van Wyk,customer1803@example.co.za,0769920640,Bloemfontein,Free State,Wholesale,2022-06-13
1804,Thabo Maseko,customer1804@example.co.za,0795325779,Pretoria,Gauteng,Small Business,2024-11-20
1805,Liam Daniels,customer1805@example.co.za,0828797432,Kimberley,Northern Cape,Corporate,2022-03-23
1806,Amahle Nkosi,customer1806@example.co.za,0841840094,Johannesburg,Gauteng,Corporate,2023-06-01
1807,Ayanda Smith,customer1807@example.co.za,0711394773,Polokwane,Limpopo,Corporate,2023-01-02
1808,Bongani Daniels,customer1808@example.co.za,0828495559,Gqeberha,Eastern Cape,Corporate,2023-09-02
1809,Naledi Mabena,customer1809@example.co.za,0791614253,Cape Town,Western Cape,Wholesale,2023-05-25
1810,Sipho Jacobs,customer1810@example.co.za,0833426728,Pretoria,Gauteng,Wholesale,2024-06-01
1811,Bongani Nkosi,customer1811@example.co.za,0795095330,Gqeberha,Eastern Cape,Wholesale,2022-03-25
1812,Ayanda Mabena,customer1812@example.co.za,0823462063,Johannesburg,Gauteng,Retail,2024-02-22
1813,Sipho Maseko,customer1813@example.co.za,0796066483,Mbombela,Mpumalanga,Wholesale,2024-03-31
1814,Mpho Mthembu,customer1814@example.co.za,0792330152,Cape Town,Western Cape,Wholesale,2022-08-27
1815,Nomsa Smith,customer1815@example.co.za,0789624152,Durban,KwaZulu-Natal,Small Business,2022-04-11
1816,Amahle Pillay,customer1816@example.co.za,0718330731,Bloemfontein,Free State,Corporate,2023-01-16
1817,Lerato Adams,customer1817@example.co.za,0835780038,Gqeberha,Eastern Cape,Corporate,2022-01-11
1818,Zanele Mokoena,customer1818@example.co.za,0717951217,Polokwane,Limpopo,Small Business,2023-07-17
1819,Liam Maseko,customer1819@example.co.za,0824713195,Gqeberha,Eastern Cape,Small Business,2022-02-07
1820,Sibusiso Naidoo,customer1820@example.co.za,0785829008,Bloemfontein,Free State,Wholesale,2024-05-11
1821,Ayanda Adams,customer1821@example.co.za,0761210843,Kimberley,Northern Cape,Corporate,2023-11-29
1822,Bongani Nkosi,customer1822@example.co.za,0838750193,Bloemfontein,Free State,Wholesale,2023-03-08
1823,Mpho Adams,customer1823@example.co.za,0847760181,Mbombela,Mpumalanga,Retail,2025-03-16
1824,Amahle Mabena,customer1824@example.co.za,0824482131,Johannesburg,Gauteng,Corporate,2023-09-15
1825,Ayanda Nkosi,customer1825@example.co.za,0798841337,Gqeberha,Eastern Cape,Retail,2022-11-16
1826,Mpho Mabena,customer1826@example.co.za,0788239885,Kimberley,Northern Cape,Wholesale,2022-02-17
1827,Amahle Botha,customer1827@example.co.za,0763209515,Gqeberha,Eastern Cape,Wholesale,2022-09-10
1828,Chantelle Pillay,customer1828@example.co.za,0832856109,Johannesburg,Gauteng,Corporate,2023-01-01
1829,Chantelle Daniels,customer1829@example.co.za,0844653282,Pretoria,Gauteng,Wholesale,2023-07-26
1830,Bongani Jacobs,customer1830@example.co.za,0796331381,Bloemfontein,Free State,Wholesale,2023-04-07
1831,Amahle Nkosi,customer1831@example.co.za,0848540619,Polokwane,Limpopo,Small Business,2022-12-30
1832,Kagiso Mokoena,customer1832@example.co.za,0786604510,Polokwane,Limpopo,Wholesale,2022-12-19
1833,Chantelle Daniels,customer1833@example.co.za,0767883587,Johannesburg,Gauteng,Small Business,2022-03-01
1834,Sibusiso Dlamini,customer1834@example.co.za,0789445000,Kimberley,Northern Cape,Retail,2025-03-14
1835,Thabo Maseko,customer1835@example.co.za,0785193310,Polokwane,Limpopo,Small Business,2025-03-11
1836,Sipho Mabena,customer1836@example.co.za,0827532030,East London,Eastern Cape,Small Business,2022-11-27
1837,Bongani Botha,customer1837@example.co.za,0838921679,East London,Eastern Cape,Small Business,2023-10-23
1838,Kagiso Naidoo,customer1838@example.co.za,0824473005,Pretoria,Gauteng,Wholesale,2024-07-29
1839,Liam Botha,customer1839@example.co.za,0713967518,Durban,KwaZulu-Natal,Wholesale,2024-10-21
1840,Ayanda van Wyk,customer1840@example.co.za,0838754634,Johannesburg,Gauteng,Retail,2022-01-15
1841,Jason Mahlangu,customer1841@example.co.za,0717464522,Cape Town,Western Cape,Retail,2024-05-04
1842,Naledi Mokoena,customer1842@example.co.za,0769066612,Gqeberha,Eastern Cape,Retail,2023-08-23
1843,Lerato Mabena,customer1843@example.co.za,0769582547,Polokwane,Limpopo,Wholesale,2024-05-27
1844,Naledi Dlamini,customer1844@example.co.za,0715404004,Johannesburg,Gauteng,Retail,2022-12-13
1845,Jason Maseko,customer1845@example.co.za,0835078015,Bloemfontein,Free State,Wholesale,2023-03-07
1846,Naledi Maseko,customer1846@example.co.za,0792242680,Gqeberha,Eastern Cape,Wholesale,2024-10-03
1847,Nomsa Maseko,customer1847@example.co.za,0848460359,Durban,KwaZulu-Natal,Corporate,2024-07-11
1848,Nomsa Ndlovu,customer1848@example.co.za,0713349162,Gqeberha,Eastern Cape,Small Business,2024-12-04
1849,Thabo Botha,customer1849@example.co.za,0847085502,Gqeberha,Eastern Cape,Corporate,2023-09-21
1850,Kagiso Mahlangu,customer1850@example.co.za,0798379665,Pretoria,Gauteng,Corporate,2022-11-13
1851,Anele Smith,customer1851@example.co.za,0717446253,Pretoria,Gauteng,Corporate,2023-04-12
1852,Zanele Smith,customer1852@example.co.za,0831202445,Cape Town,Western Cape,Corporate,2024-01-16
1853,Chantelle Mahlangu,customer1853@example.co.za,0783859007,Mbombela,Mpumalanga,Corporate,2022-11-16
1854,Ayanda Mabena,customer1854@example.co.za,0769141073,Kimberley,Northern Cape,Small Business,2024-12-11
1855,Mpho Mahlangu,customer1855@example.co.za,0761238783,East London,Eastern Cape,Retail,2023-12-03
1856,Kagiso Pillay,customer1856@example.co.za,0833518067,Durban,KwaZulu-Natal,Corporate,2022-09-02
1857,Bongani Mahlangu,customer1857@example.co.za,0761204695,Durban,KwaZulu-Natal,Small Business,2023-02-19
1858,Lerato Adams,customer1858@example.co.za,0792658260,Bloemfontein,Free State,Corporate,2024-11-05
1859,Nomsa Naidoo,customer1859@example.co.za,0711939101,Johannesburg,Gauteng,Wholesale,2025-03-06
1860,Sibusiso Botha,customer1860@example.co.za,0844064939,Mbombela,Mpumalanga,Small Business,2023-04-13
1861,Mpho Ndlovu,customer1861@example.co.za,0785458768,East London,Eastern Cape,Corporate,2022-07-07
1862,Sipho Dlamini,customer1862@example.co.za,0786079484,Durban,KwaZulu-Natal,Retail,2023-03-02
1863,Sibusiso Mahlangu,customer1863@example.co.za,0762648700,Durban,KwaZulu-Natal,Retail,2023-10-16
1864,Zanele Mahlangu,customer1864@example.co.za,0828413819,Johannesburg,Gauteng,Retail,2024-09-01
1865,Naledi Pillay,customer1865@example.co.za,0789174374,Durban,KwaZulu-Natal,Corporate,2025-03-11
1866,Jason Jacobs,customer1866@example.co.za,0798426297,Cape Town,Western Cape,Small Business,2024-07-23
1867,Nomsa Daniels,customer1867@example.co.za,0785542317,Cape Town,Western Cape,Wholesale,2022-12-28
1868,Amahle Smith,customer1868@example.co.za,0796027079,Bloemfontein,Free State,Corporate,2024-12-25
1869,Ayanda Mthembu, customer1869@example.co.za,0799439984,Durban,KwaZulu-Natal,Corporate,2024-06-20
1870,Mpho Mahlangu,customer1870@example.co.za,0826355413,Johannesburg,Gauteng,Wholesale,2024-10-12
1871,Mpho Naidoo,customer1871@example.co.za,0718248007,Pretoria,Gauteng,Corporate,2022-07-13
1872,Ayanda van Wyk,customer1872@example.co.za,0832823879,East London,Eastern Cape,Small Business,2023-03-13
1873,Kagiso Maseko,customer1873@example.co.za,0719898627,Gqeberha,Eastern Cape,Wholesale,2022-07-30
1874,Zanele Dlamini,customer1874@example.co.za,0843623750,Gqeberha,Eastern Cape,Small Business,2024-03-22
1875,Mpho van Wyk,customer1875@example.co.za,0849664866,Pretoria,Gauteng,Wholesale,2024-05-03
1876,Sibusiso Mthembu,customer1876@example.co.za,0766093866,Gqeberha,Eastern Cape,Corporate,2022-10-24
1877,Ayanda Mabena,customer1877@example.co.za,0716290638,Gqeberha,Eastern Cape,Wholesale,2023-09-23
1878,Chantelle Daniels,customer1878@example.co.za,0827779356,Polokwane,Limpopo,Retail,2024-04-17
1879,Anele Nkosi,customer1879@example.co.za,0715600435,Bloemfontein,Free State,Retail,2023-02-19
1880,Nomsa Smith,customer1880@example.co.za,0717265873,Durban,KwaZulu-Natal,Retail,2023-10-22
1881,Chantelle Maseko,customer1881@example.co.za,0784346251,Polokwane,Limpopo,Small Business,2024-10-27
1882,Nomsa Jacobs,customer1882@example.co.za,0825079175,East London,Eastern Cape,Small Business,2023-10-29
1883,Amahle Ndlovu,customer1883@example.co.za,0717544171,East London,Eastern Cape,Wholesale,2023-05-27
1884,Chantelle Ndlovu,customer1884@example.co.za,0821941446,Gqeberha,Eastern Cape,Corporate,2023-07-20
1885,Bongani Nkosi,customer1885@example.co.za,0842862787,Mbombela,Mpumalanga,Wholesale,2022-10-03
1886,Ayanda Daniels,customer1886@example.co.za,0713546321,Johannesburg,Gauteng,Small Business,2023-09-05
1887,Zanele Naidoo,customer1887@example.co.za,0765114220,Kimberley,Northern Cape,Corporate,2025-03-18
1888,Nomsa Smith,customer1888@example.co.za,0791366612,Mbombela,Mpumalanga,Small Business,2022-05-20
1889,Bongani Nkosi,customer1889@example.co.za,0794603961,Bloemfontein,Free State,Small Business,2023-10-20
1890,Sibusiso Nkosi,customer1890@example.co.za,0846587015,East London,Eastern Cape,Small Business,2023-06-15
1891,Thabo Dlamini,customer1891@example.co.za,0827891727,Gqeberha,Eastern Cape,Wholesale,2024-03-22
1892,Lerato Ndlovu,customer1892@example.co.za,0787265860,East London,Eastern Cape,Retail,2025-03-04
1893,Lerato Maseko,customer1893@example.co.za,0719254549,Polokwane,Limpopo,Corporate,2025-03-23
1894,Sipho Naidoo,customer1894@example.co.za,0782545911,Bloemfontein,Free State,Retail,2024-12-25
1895,Sipho Nkosi,customer1895@example.co.za,0784202560,Pretoria,Gauteng,Retail,2024-06-01
1896,Liam Nkosi,customer1896@example.co.za,0793553581,Gqeberha,Eastern Cape,Corporate,2022-05-30
1897,Ayanda Nkosi,customer1897@example.co.za,0788254420,Pretoria,Gauteng,Retail,2024-04-02
1898,Kagiso Mokoena,customer1898@example.co.za,0787542233,Kimberley,Northern Cape,Retail,2022-01-18
1899,Ayanda Daniels,customer1899@example.co.za,0835342831,Durban,KwaZulu-Natal,Small Business,2025-04-11
1900,Liam Pillay,customer1900@example.co.za,0716949960,Bloemfontein,Free State,Small Business,2023-01-22
1901,Zanele Smith,customer1901@example.co.za,0832692762,Pretoria,Gauteng,Retail,2024-12-28
1902,Lerato Dlamini,customer1902@example.co.za,0786847188,Kimberley,Northern Cape,Retail,2023-11-02
1903,Sibusiso Pillay,customer1903@example.co.za,0836082313,Bloemfontein,Free State,Small Business,2024-05-18
1904,Sibusiso Pillay,customer1904@example.co.za,0716961695,Gqeberha,Eastern Cape,Retail,2022-10-09
1905,Naledi Adams,customer1905@example.co.za,0828448286,East London,Eastern Cape,Small Business,2024-02-19
1906,Liam Nkosi,customer1906@example.co.za,0764332588,Cape Town,Western Cape,Small Business,2024-02-19
1907,Naledi Naidoo,customer1907@example.co.za,0839501071,Kimberley,Northern Cape,Retail,2022-11-30
1908,Naledi Mahlangu,customer1908@example.co.za,0797012792,Durban,KwaZulu-Natal,Corporate,2024-04-30
1909,Zanele Naidoo,customer1909@example.co.za,0719504541,Durban,KwaZulu-Natal,Corporate,2024-09-05
1910,Naledi Nkosi,customer1910@example.co.za,0821121728,Gqeberha,Eastern Cape,Wholesale,2024-05-10
1911,Naledi Mabena,customer1911@example.co.za,0846200630,Polokwane,Limpopo,Retail,2024-06-08
1912,Sibusiso Naidoo,customer1912@example.co.za,0797537849,Gqeberha,Eastern Cape,Wholesale,2022-02-02
1913,Ayanda Ndlovu,customer1913@example.co.za,0835177495,Gqeberha,Eastern Cape,Small Business,2025-03-02
1914,Anele Dlamini,customer1914@example.co.za,0838882149,Cape Town,Western Cape,Retail,2022-05-06
1915,Zanele Smith,customer1915@example.co.za,847960470,Kimberley,Northern Cape,Small Business,2024-05-08
1916,Mpho Dlamini,customer1916@example.co.za,0794046988,Pretoria,Gauteng,Corporate,2022-08-13
1917,Thabo Mahlangu,customer1917@example.co.za,0836134915,Pretoria,Gauteng,Wholesale,2024-02-04
1918,Ayanda Mokoena,customer1918@example.co.za,0711433356,Gqeberha,Eastern Cape,Corporate,2022-02-28
1919,Lerato Dlamini,customer1919@example.co.za,0761780131,East London,Eastern Cape,Wholesale,2024-12-11
1920,Mpho Jacobs,customer1920@example.co.za,0826849651,Pretoria,Gauteng,Small Business,2022-07-08
1921,Sipho Jacobs,customer1921@example.co.za,0768791898,Polokwane,Limpopo,Wholesale,2025-01-04
1922,Anele Mokoena,customer1922@example.co.za,848990039,East London,Eastern Cape,Wholesale,2023-06-11
1923,Ayanda Mabena,customer1923@example.co.za,0782617294,Pretoria,Gauteng,Wholesale,2024-10-06
1924,Zanele Dlamini,customer1924@example.co.za,0839635804,Kimberley,Northern Cape,Small Business,2022-10-20
1925,Sipho Jacobs,customer1925@example.co.za,0797775286,Durban,KwaZulu-Natal,Corporate,2022-08-04
1926,Sibusiso Mthembu,customer1926@example.co.za,0836051756,Durban,KwaZulu-Natal,Corporate,2024-08-04
1927,Nomsa Dlamini,customer1927@example.co.za,0848080336,Kimberley,Northern Cape,Corporate,2022-10-25
1928,Lerato Adams,customer1928@example.co.za,0791805615,Kimberley,Northern Cape,Small Business,2023-01-09
1929,Anele Ndlovu,customer1929@example.co.za,0714990114,Cape Town,Western Cape,Small Business,2024-03-23
1930,Thabo Mahlangu,customer1930@example.co.za,0766769714,Bloemfontein,Free State,Small Business,2025-03-28
1931,Liam Pillay,customer1931@example.co.za,0765409130,Polokwane,Limpopo,Wholesale,2022-08-30
1932,Ayanda Maseko,customer1932@example.co.za,0835282961,Gqeberha,Eastern Cape,Corporate,2024-09-25
1933,Liam Jacobs,customer1933@example.co.za,0796744099,Mbombela,Mpumalanga,Corporate,2022-05-10
1934,Jason Mokoena,customer1934@example.co.za,0783117757,Bloemfontein,Free State,Retail,2023-04-11
1935,Naledi Jacobs,customer1935@example.co.za,0785961248,East London,Eastern Cape,Small Business,2023-12-13
1936,Liam Daniels,customer1936@example.co.za,0782391959,Gqeberha,Eastern Cape,Small Business,2024-03-25
1937,Zanele Dlamini,customer1937@example.co.za,0714722144,Mbombela,Mpumalanga,Retail,2023-02-11
1938,Anele Ndlovu,customer1938@example.co.za,0719944877,Bloemfontein,Free State,Corporate,2025-01-09
1939,Mpho Mabena,customer1939@example.co.za,0832680038,Durban,KwaZulu-Natal,Small Business,2023-04-09
1940,Jason Pillay,customer1940@example.co.za,0841820610,Pretoria,Gauteng,Wholesale,2023-08-31
1941,Jason Mahlangu,customer1941@example.co.za,0766400942,Polokwane,Limpopo,Small Business,2023-09-07
1942,Sipho Mthembu,customer1942@example.co.za,0796227870,Cape Town,Western Cape,Small Business,2022-05-17
1943,Jason Dlamini,customer1943@example.co.za,0839068702,Cape Town,Western Cape,Small Business,2023-05-12
1944,Mpho Daniels,customer1944@example.co.za,0764244232,Polokwane,Limpopo,Small Business,2023-12-19
1945,Sibusiso Mthembu,customer1945@example.co.za,0837735054,Johannesburg,Gauteng,Retail,2025-04-14
1946,Zanele Nkosi,customer1946@example.co.za,0835621624,Pretoria,Gauteng,Corporate,2022-01-23
1947,Kagiso Jacobs,customer1947@example.co.za,0718903903,Johannesburg,Gauteng,Small Business,2024-06-16
1948,Naledi Nkosi,customer1948@example.co.za,0832181161,Gqeberha,Eastern Cape,Corporate,2023-07-12
1949,Chantelle Mthembu,customer1949@example.co.za,0828827002,Cape Town,Western Cape,Wholesale,2025-04-13
1950,Amahle Smith,customer1950@example.co.za,0839771788,Pretoria,Gauteng,Retail,2022-07-01
1951,Bongani Botha,customer1951@example.co.za,0719296866,Kimberley,Northern Cape,Wholesale,2024-05-13
1952,Naledi Mthembu,customer1952@example.co.za,0715628257,Cape Town,Western Cape,Corporate,2024-11-06
1953,Jason Mthembu,customer1953@example.co.za,0842394075,Bloemfontein,Free State,Retail,2022-07-27
1954,Sibusiso Mahlangu,customer1954@example.co.za,0838277403,East London,Eastern Cape,Corporate,2022-08-01
1955,Chantelle Adams,customer1955@example.co.za,0822808544,East London,Eastern Cape,Retail,2025-03-24
1956,Naledi Botha,customer1956@example.co.za,0848077121,Johannesburg,Gauteng,Wholesale,2022-03-23
1957,Liam Nkosi,customer1957@example.co.za,0789770547,Bloemfontein,Free State,Retail,2024-03-27
1958,Thabo Pillay,customer1958@example.co.za,0784032275,Polokwane,Limpopo,Retail,2023-11-05
1959,Kagiso Daniels,customer1959@example.co.za,0711476046,Johannesburg,Gauteng,Wholesale,2023-06-04
